nbOfMonth,finalBalanceMoyenne,finalBalanceMediane,pireFinalBalance,bestFinalBalance,finalBalanceList,bestTradeMoyen,worstTradeMoyen,drawDownMoyen,taxesMoyenne,totalTradesMoyen,totalGoodTradesMoyen,totalBadTradesMoyen,winRateRatioMoyen,tradesPerformanceMoyen,parametres
8,1472.86875,1132.755,604.4,3800.82,"[604.4, 697.28, 828.07, 844.73, 1420.78, 1533.11, 2053.76, 3800.82]",28.33125,-7.190000000000001,26.737499999999997,58.255,70.0,27.0,43.0,38.89125,0.5362499999999999,2 -5 0 -10.0 15 2.8 20 20 312 216 10 50 45
8,861.7325000000001,781.425,587.26,1325.14,"[587.26, 690.0, 763.07, 777.08, 785.77, 950.21, 1015.33, 1325.14]",16.026249999999997,-4.4275,32.605000000000004,183.1875,284.625,88.25,196.375,30.776249999999997,-0.02,2 -5 0 -10.0 15 1.6 20 20 312 216 10 50 45
8,774.8625,740.335,458.96,1232.36,"[458.96, 498.9, 679.32, 683.47, 797.2, 904.8, 943.89, 1232.36]",13.251249999999999,-3.2712499999999998,42.754999999999995,297.09625,500.625,150.125,350.5,29.9925,-0.0175,2 -5 0 -10.0 5 1.2 20 20 312 216 10 50 45
8,961.0387499999999,892.435,421.83,1884.89,"[421.83, 439.71, 644.86, 870.48, 914.39, 1019.45, 1492.7, 1884.89]",18.411250000000003,-5.057500000000001,37.88,146.22375,224.125,72.75,151.375,32.55375,-0.005000000000000008,2 -5 0 -10.0 5 2.0 30 20 312 216 10 50 45
8,931.0637499999999,806.56,556.01,1602.57,"[556.01, 618.01, 623.37, 685.49, 927.63, 1099.26, 1336.17, 1602.57]",20.4575,-4.106249999999999,35.397499999999994,144.12,217.0,67.5,149.5,31.24125,-0.01625,2 -5 0 -10.0 15 1.2 40 20 312 216 10 50 45
8,883.9024999999999,766.715,498.7,1451.07,"[498.7, 591.24, 598.73, 602.82, 930.61, 1197.19, 1200.86, 1451.07]",18.067500000000003,-6.18875,36.41375,115.89875,178.375,59.125,119.25,33.10875,-0.04875,2 -5 0 -10.0 15 2.0 30 20 312 216 10 50 45
8,824.885,750.52,509.1,1571.48,"[509.1, 579.62, 622.63, 746.14, 754.9, 847.31, 967.9, 1571.48]",18.12625,-7.89,38.94875,48.13375,76.125,24.125,52.0,32.004999999999995,-0.21125,2 -5 0 -10.0 10 2.8 40 20 312 216 10 50 45
8,792.06,752.4300000000001,395.15,1216.01,"[395.15, 526.98, 583.03, 750.34, 754.52, 989.33, 1121.12, 1216.01]",13.280000000000001,-3.2387499999999996,43.212500000000006,310.20375,523.5,152.375,371.125,29.061249999999998,-0.013749999999999998,2 -5 0 -10.0 0 1.2 20 20 312 216 10 50 45
8,909.3399999999999,1021.3050000000001,388.49,1485.04,"[388.49, 495.19, 540.46, 996.11, 1046.5, 1110.12, 1212.81, 1485.04]",19.483749999999997,-4.90875,40.901250000000005,157.96500000000003,238.0,71.625,166.375,30.122499999999995,-0.019999999999999997,2 -5 0 -10.0 5 1.6 40 20 312 216 10 50 45
8,940.275,928.29,723.12,1191.55,"[723.12, 776.2, 783.1, 851.91, 1004.67, 1028.15, 1163.5, 1191.55]",16.10125,-4.845,25.115000000000002,85.04499999999999,125.125,44.375,80.75,35.491249999999994,-0.0037499999999999964,2 -5 0 -10.0 20 2.0 30 20 312 216 10 50 45
8,911.6912500000001,824.14,378.3,1731.12,"[378.3, 630.79, 659.78, 759.68, 888.6, 1006.02, 1239.24, 1731.12]",23.5975,-6.132499999999999,39.512499999999996,87.74875,133.375,41.5,91.875,31.277499999999996,-0.03125,2 -5 0 -10.0 0 2.4 40 20 312 216 10 50 45
8,1224.92,909.135,479.16,2786.85,"[479.16, 479.65, 491.58, 705.76, 1112.51, 1715.1, 2028.75, 2786.85]",29.822500000000005,-7.5325,36.685,60.581250000000004,79.125,28.375,50.75,35.85375,0.235,2 -5 0 -10.0 5 2.8 20 20 312 216 10 50 45
8,884.4337500000001,894.435,568.76,1193.25,"[568.76, 671.77, 705.62, 809.02, 979.85, 1017.36, 1129.84, 1193.25]",16.28,-4.358750000000001,32.635000000000005,175.63625,262.375,85.625,176.75,32.685,-0.01125,2 -5 0 -10.0 15 1.2 30 20 312 216 10 50 45
8,871.4375,776.1700000000001,574.99,1354.98,"[574.99, 625.53, 641.73, 658.32, 894.02, 1037.33, 1184.6, 1354.98]",15.764999999999999,-5.525,34.49125000000001,73.60375,112.125,36.625,75.5,32.69125,-0.09,2 -5 0 -10.0 15 2.4 40 20 312 216 10 50 45
8,934.5137500000001,904.38,419.61,1479.91,"[419.61, 469.85, 689.35, 785.08, 1023.68, 1160.21, 1448.42, 1479.91]",18.758750000000003,-5.321249999999999,40.2,149.67874999999998,231.0,73.125,157.875,31.8425,-0.004999999999999996,2 -5 0 -10.0 0 2.0 30 20 312 216 10 50 45
8,883.5024999999999,922.435,381.56,1358.7,"[381.56, 547.57, 668.7, 810.34, 1034.53, 1043.96, 1222.66, 1358.7]",18.96875,-5.01,40.39375,158.3475,245.375,74.125,171.25,30.29375,-0.021249999999999998,2 -5 0 -10.0 0 1.6 40 20 312 216 10 50 45
8,891.0775,836.1,613.34,1237.77,"[613.34, 685.8, 721.25, 734.75, 937.45, 1043.32, 1154.94, 1237.77]",17.267500000000002,-7.857500000000001,28.691249999999997,43.1,62.875,21.375,41.5,33.936249999999994,-0.11624999999999999,2 -5 0 -10.0 20 2.8 30 20 312 216 10 50 45
8,791.66,821.1500000000001,495.46,1109.81,"[495.46, 507.7, 648.1, 806.35, 835.95, 883.32, 1046.59, 1109.81]",14.7775,-5.053750000000001,37.235,195.53500000000003,325.125,98.25,226.875,30.214999999999996,-0.04,2 -5 0 -10.0 10 1.2 30 20 312 216 10 50 45
8,1059.405,886.7049999999999,556.13,1833.58,"[556.13, 602.4, 612.61, 724.67, 1048.74, 1307.38, 1789.73, 1833.58]",21.0625,-5.602499999999999,35.23625,107.90874999999998,148.75,49.0,99.75,32.79875,0.037500000000000006,2 -5 0 -10.0 15 2.0 40 20 312 216 10 50 45
8,861.4037500000001,864.1700000000001,359.15,1510.44,"[359.15, 516.9, 646.58, 786.7, 941.64, 1051.35, 1078.47, 1510.44]",19.146250000000002,-4.75875,41.761250000000004,181.0775,299.25,90.5,208.75,30.356250000000003,-0.023749999999999993,2 -5 0 -10.0 0 1.2 40 20 312 216 10 50 45
8,961.53375,982.925,803.28,1105.41,"[803.28, 819.78, 837.94, 898.26, 1067.59, 1074.94, 1085.07, 1105.41]",13.23,-3.4800000000000004,24.72125,120.75125,179.5,59.875,119.625,33.295,0.01875,2 -5 0 -10.0 20 1.6 20 20 312 216 10 50 45
8,993.9,975.7850000000001,592.23,1726.84,"[592.23, 634.31, 948.16, 965.88, 985.69, 1015.76, 1082.33, 1726.84]",17.1975,-6.32,27.084999999999997,42.802499999999995,59.0,21.75,37.25,37.207499999999996,0.011250000000000007,2 -5 0 -10.0 20 2.8 40 20 312 216 10 50 45
8,755.5587500000001,582.3050000000001,415.19,1314.15,"[415.19, 461.99, 537.47, 544.63, 619.98, 1068.2, 1082.86, 1314.15]",15.129999999999999,-7.817500000000001,42.97,49.576249999999995,82.375,25.25,57.125,31.021250000000002,-0.35124999999999995,2 -5 0 -10.0 10 2.8 30 20 312 216 10 50 45
8,818.7137499999999,907.2,421.19,1226.46,"[421.19, 428.47, 560.49, 897.0, 917.4, 994.67, 1104.03, 1226.46]",16.65625,-4.22,43.02375000000001,233.83875000000003,375.375,110.5,264.875,29.470000000000002,-0.025000000000000005,2 -5 0 -10.0 0 1.2 30 20 312 216 10 50 45
8,924.3625,869.02,473.97,1950.16,"[473.97, 489.89, 552.57, 839.78, 898.26, 968.42, 1221.85, 1950.16]",19.53125,-4.709999999999999,38.45625,163.72749999999996,262.25,80.125,182.125,30.56375,-0.02,2 -5 0 -10.0 10 1.2 40 20 312 216 10 50 45
8,870.6575,803.505,331.21,1424.99,"[331.21, 516.99, 565.35, 739.24, 867.77, 1143.17, 1376.54, 1424.99]",19.145,-4.69,42.933749999999996,183.28625,289.5,86.125,203.375,29.74875,-0.03250000000000001,2 -5 0 -10.0 5 1.2 40 20 312 216 10 50 45
8,989.335,811.075,526.98,1924.95,"[526.98, 563.23, 675.16, 676.85, 945.3, 1116.6, 1485.61, 1924.95]",30.597499999999997,-5.260000000000001,35.725,89.1075,128.5,42.625,85.875,33.181250000000006,0.04000000000000001,2 -5 0 -10.0 15 2.4 30 20 312 216 10 50 45
8,632.69375,618.26,392.49,1062.86,"[392.49, 424.82, 475.81, 589.79, 646.73, 721.27, 747.78, 1062.86]",9.365,-5.16625,46.572500000000005,450.51125,812.375,336.25,476.125,41.4375,-0.021249999999999998,2 -5 0 0.0 0 2.8 20 20 312 216 10 50 45
8,617.8400000000001,633.865,382.46,893.94,"[382.46, 438.48, 478.22, 601.03, 666.7, 678.56, 803.33, 893.94]",8.47625,-4.0375000000000005,45.03874999999999,429.80125,797.75,331.375,466.375,41.60249999999999,-0.02625,2 -5 0 0.0 5 1.2 30 20 312 216 10 50 45
8,616.6675,578.595,422.26,1084.17,"[422.26, 428.84, 436.58, 544.49, 612.7, 683.45, 720.85, 1084.17]",8.44125,-3.91625,47.67125,470.8375,859.875,350.625,509.25,40.82375,-0.022500000000000006,2 -5 0 0.0 0 1.6 20 20 312 216 10 50 45
8,625.6949999999999,656.13,414.89,833.32,"[414.89, 443.31, 505.33, 627.62, 684.64, 705.57, 790.88, 833.32]",8.53875,-3.61375,43.963750000000005,456.6475,837.5,341.25,496.25,40.79375,-0.02125,2 -5 0 0.0 5 1.2 20 20 312 216 10 50 45
8,592.6474999999999,535.585,423.56,1016.64,"[423.56, 431.03, 432.4, 439.62, 631.55, 678.58, 687.8, 1016.64]",8.44875,-4.045,48.48,455.1212499999999,845.125,346.625,498.5,41.075,-0.0275,2 -5 0 0.0 0 1.2 30 20 312 216 10 50 45
8,651.7049999999999,676.0550000000001,398.48,921.48,"[398.48, 432.73, 456.29, 663.53, 688.58, 822.97, 829.58, 921.48]",8.735000000000001,-4.42125,44.51124999999999,429.08000000000004,784.0,326.75,457.25,41.75375,-0.02125,2 -5 0 0.0 5 1.6 30 20 312 216 10 50 45
8,595.3762499999999,574.86,412.27,962.09,"[412.27, 422.68, 424.69, 472.14, 677.58, 678.3, 713.26, 962.09]",8.530000000000001,-3.6287500000000006,47.5725,480.745,888.625,355.5,533.125,40.015,-0.0225,2 -5 0 0.0 0 1.2 20 20 312 216 10 50 45
8,638.325,590.32,435.22,1156.35,"[435.22, 440.13, 467.46, 500.41, 680.23, 693.04, 733.76, 1156.35]",9.2375,-4.09125,46.114999999999995,462.55625,837.375,348.0,489.375,41.6025,-0.02,2 -5 0 0.0 0 2.0 20 20 312 216 10 50 45
8,643.28125,686.35,406.5,913.62,"[406.5, 415.19, 422.76, 685.51, 687.19, 798.83, 816.65, 913.62]",8.7425,-4.2725,45.0325,428.41625,786.875,328.875,458.0,41.82625,-0.023750000000000004,2 -5 0 0.0 5 1.2 40 20 312 216 10 50 45
8,627.665,637.495,416.61,1077.52,"[416.61, 420.88, 435.93, 612.22, 662.77, 689.79, 705.6, 1077.52]",9.4025,-4.22375,48.019999999999996,454.97,830.625,343.25,487.375,41.36875,-0.02375,2 -5 0 0.0 0 1.6 30 20 312 216 10 50 45
8,627.2362499999999,628.4100000000001,404.89,1008.55,"[404.89, 406.24, 472.3, 574.47, 682.35, 715.78, 753.31, 1008.55]",9.365,-4.476249999999999,47.05375,446.61375,814.75,337.75,477.0,41.49125,-0.0225,2 -5 0 0.0 0 2.4 30 20 312 216 10 50 45
8,642.14125,620.9200000000001,428.79,1091.74,"[428.79, 440.34, 461.81, 578.12, 663.72, 722.36, 750.25, 1091.74]",9.365,-4.3175,46.206250000000004,455.92875000000004,819.75,341.625,478.125,41.705,-0.019999999999999997,2 -5 0 0.0 0 2.4 20 20 312 216 10 50 45
8,778.49,784.26,513.63,1172.09,"[513.63, 602.18, 710.94, 747.14, 821.38, 825.67, 834.89, 1172.09]",15.968750000000004,-4.915,36.9425,221.24,360.75,111.375,249.375,30.73125,-0.0325,2 -5 0 -10.0 10 1.6 20 20 312 216 10 50 45
8,756.86375,818.31,362.05,1060.61,"[362.05, 383.72, 633.32, 722.74, 913.88, 988.82, 989.77, 1060.61]",15.09,-5.029999999999999,43.74625,248.685,424.5,127.0,297.5,30.015,-0.034999999999999996,2 -5 0 -10.0 0 1.6 20 20 312 216 10 50 45
